"Name","Edition","Platform","Format","Region","Now Playing","Backlogged","Ownership Status","Progress Status","Est. Value","Amt. Paid","Tags","Box/Case","Cart/Disc","Manual","Extras","Acquisition Type","Acquisition Source","Acquisition Date","Rating","Initial Release Date","Item Release Date","Added On","Genre"
"Marvel's Spider-Man: Miles Morales","","PlayStation 5","Digital (PSN)","NA","No","No","Owned","Finished","","$50.00","","","","","","Purchase","","","","11/12/2020","11/12/2020","5/31/2021","Action-adventure"
"Mary Skelter 2","","Nintendo Switch","Digital (Nintendo eShop)","NA","No","Yes","Owned","Incomplete","","$15.00","","","","","","Purchase","","","","7/12/2018","10/22/2019","7/10/2020","Dungeon Crawler"
"Mary Skelter Nightmares","","PlayStation Vita","Digital (PSN)","NA","No","No","Owned","Finished","","$11.00","","","","","","Purchase","","","","10/13/2016","9/19/2017","5/1/2018","Dungeon Crawler"
"Mass Effect","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","$2.00","","","","","","Purchase","","","","11/20/2007","","11/1/2019","RPG"
"Mass Effect","","PlayStation 4","Physical (Unassigned)","NA","No","No","Owned","Finished","","","","X","X","X","X","Purchase","","","","11/20/2007","","11/30/2021","RPG"
"Mass Effect 2","","PlayStation 4","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","","","","X","X","X","X","Purchase","","","","1/6/2010","","11/30/2021","RPG"
"Mass Effect 3","","PlayStation 4","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","","","","X","X","X","X","Purchase","","","","3/6/2012","","11/30/2021","RPG"
"Mass Effect Legendary Edition","","PlayStation 4","Physical (New)","NA","No","Yes","Owned","Incomplete","$44.00","$20.00","","X","X","X","X","Purchase","","","","5/14/2021","5/14/2021","11/30/2021","Compilation"
"Master Detective Archives: RAIN CODE","","Nintendo Switch","Digital","NA","No","No","Owned","Finished","","$60.00","","","","","","Purchase","","7/3/2023","","","","7/4/2023","Action-adventure"
"Mega Man Battle Network","","Nintendo Switch","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","12/25/2023","","3/21/2001","","12/28/2023","Tactical RPG"
"Mega Man Battle Network 2","","Nintendo Switch","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","12/25/2023","","12/14/2001","","12/28/2023","Tactical RPG"
"Mega Man Battle Network 3 Blue","","Nintendo Switch","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","12/25/2023","","3/28/2003","","12/28/2023","Tactical RPG"
"Mega Man Battle Network 3 White","","Nintendo Switch","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","12/25/2023","","12/6/2002","","12/28/2023","Tactical RPG"
"Mega Man Battle Network 4: Blue Moon","","Nintendo Switch","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","12/25/2023","","12/12/2003","","12/28/2023","Tactical RPG"
"Mega Man Battle Network 4: Red Sun","","Nintendo Switch","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","12/25/2023","","12/12/2003","","12/28/2023","Tactical RPG"
"Mega Man Battle Network 5 Team Colonel","","Nintendo Switch","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","12/25/2023","","2/24/2005","","12/28/2023","Tactical RPG"
"Mega Man Battle Network 5 Team Protoman","","Nintendo Switch","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","12/25/2023","","12/9/2004","","12/28/2023","Tactical RPG"
"Mega Man Battle Network 6: Cybeast Falzar","","Nintendo Switch","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","12/25/2023","","11/23/2005","","12/28/2023","Tactical RPG"
"Mega Man Battle Network 6: Cybeast Gregar","","Nintendo Switch","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","12/25/2023","","11/23/2005","","12/28/2023","Tactical RPG"
"Mega Man Battle Network Legacy Collection","","Nintendo Switch","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","12/25/2023","","","","12/28/2023","Compilation"
"Mercenaries Saga","","Nintendo Switch","Digital (Nintendo eShop)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","6/29/2018","Tactical RPG"
"Mercenaries Saga 2: Order of the Silver Eagle","","Nintendo Switch","Digital (Nintendo eShop)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","6/29/2018","Tactical RPG"
"Mercenaries Saga 3: Gray Wolves of War","","Nintendo Switch","Digital (Nintendo eShop)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","6/29/2018","Tactical RPG"
"Mercenaries Saga Chronicles","","Nintendo Switch","Digital (Nintendo eShop)","NA","No","Yes","Owned","Incomplete","","$13.00","","","","","","Purchase","","","","1/18/2018","2/8/2018","6/29/2018","Compilation"
"Metal Gear (MSX)","","Nintendo Switch","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","7/13/1987","","12/5/2024","Stealth"
"Metal Gear (NES)","","Nintendo Switch","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","12/22/1987","","12/5/2024","Stealth"
"Metal Gear 2: Solid Snake","","Nintendo Switch","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","12/5/2024",""
"Metal Gear Solid (1998)","","Nintendo Switch","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","9/3/1998","","12/5/2024","Stealth"
"Metal Gear Solid 2: Sons of Liberty - HD Edition","","Nintendo Switch","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","12/5/2024","Stealth"
"Metal Gear Solid 3: Snake Eater - HD Edition","","Nintendo Switch","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","12/5/2024","Stealth"
"Metal Gear Solid: Master Collection Vol. 1","","Nintendo Switch","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","$20.97","$17.00","","","","","","Purchase","","","","","","12/5/2024","Compilation"
"Metal Gear Solid: VR Missions","","Nintendo Switch","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","9/30/1999","","12/5/2024","Action-adventure"
"Metaphor: ReFantazio","Collectors Edition","PlayStation 5","Physical (Unassigned)","NA","No","No","Owned","Finished","$22.38","$160.00","","","","","","Purchase","","10/11/2024","","10/11/2024","","10/15/2024","JRPG"
"Metro Quester","","Nintendo Switch","Digital","NA","No","Yes","Owned","Incomplete","","$15.00","","","","","","Purchase","","4/26/2024","","","","4/30/2024",""
"Metroid Dread","","Nintendo Switch","Physical (New)","NA","No","No","Owned","Finished","$46.47","$0.00","","X","X","X","X","Purchase","","","","10/8/2021","10/8/2021","2/13/2022","Platform-adventure"
"Metroid Fusion","","Nintendo 3DS","Digital (Nintendo eShop)","NA","No","No","Owned","Finished","","$0.00","","","","","","Purchase","","","","11/17/2002","","11/18/2021","Platform-adventure"
"Metroid Prime 4: Beyond","","Nintendo Switch 2","Physical (New)","NA","No","No","Owned","Finished","","$55.00","","X","X","X","X","Purchase","","","","","","12/8/2025","Platform-adventure"
"Metroid Prime Remastered","","Nintendo Switch","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","$30.00","$54.00","","","","","","Purchase","","","","2/8/2023","2/22/2023","2/27/2023","Platform-adventure"
"Milk inside a bag of milk inside a bag of milk","","Nintendo Switch","Digital","NA","No","No","Owned","Finished","","$2.00","","","","","","Purchase","","","","","","6/27/2024",""
"Milk outside a bag of milk outside a bag of milk","","Nintendo Switch","Digital","NA","No","No","Owned","Finished","","$2.00","","","","","","Purchase","","","","","","6/27/2024",""
"Momodora: Reverie Under the Moonlight","","Nintendo Switch","Digital (Nintendo eShop)","NA","No","No","Owned","Finished","","$6.00","","","","","","Purchase","","","","","","6/7/2022","Platform-adventure"
