"Name","Edition","Platform","Format","Region","Now Playing","Backlogged","Ownership Status","Progress Status","Est. Value","Amt. Paid","Tags","Box/Case","Cart/Disc","Manual","Extras","Acquisition Type","Acquisition Source","Acquisition Date","Rating","Initial Release Date","Item Release Date","Added On","Genre"
"Tokyo 42","","PC / Windows","Physical (Unassigned)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/3/2019",""
"Tokyo Mirage Sessions #FE Encore","","Nintendo Switch","Physical (Unassigned)","NA","No","No","Owned","Finished","$42.50","","","","","","","Purchase","","","7","1/17/2020","1/17/2020","2/10/2021","JRPG"
"Tokyo Xanadu eX+","","PC / Windows","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","9/8/2016","12/8/2017","5/6/2020","Action RPG"
"Tokyo Xanadu eX+","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","9/8/2016","12/8/2017","3/17/2021","Action RPG"
"Tom Clancy's The Division","","PlayStation 4","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","$5.05","","","","","","","Purchase","","","","3/8/2016","3/8/2016","6/15/2018","Action RPG"
"Transistor","","PC / Windows","Physical (Unassigned)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","","5/20/2014","","6/8/2017","Action RPG"
"Triangle Strategy","","Nintendo Switch","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","$24.00","","","","","","","Purchase","","","","3/4/2022","3/4/2022","4/6/2022","Tactical RPG"
"Twinkle Star Sprites","","PC / Windows","Physical (Unassigned)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","11/25/1996","","7/3/2019","Scrolling Shooter"
"UFC 3","","PlayStation 4","Physical (Unassigned)","NA","No","No","Owned","Finished","$7.00","","","","","","","Purchase","","","7","2/1/2018","2/2/2018","5/17/2020","Sports (Boxing / Martial Arts)"
"Uncharted 4: A Thief's End","","PlayStation 4","Physical (Unassigned)","NA","No","No","Owned","Finished","$7.25","","","","","","","Purchase","","","9","5/10/2016","5/10/2016","12/3/2017","Action-adventure"
"Unravel","","PlayStation 4","Physical (Unassigned)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","6","2/9/2016","","6/26/2019","Puzzle-platform"
"Unravel Two","","PlayStation 4","Physical (Unassigned)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","7","6/9/2018","","6/26/2019","Platformer"
"Uurnog Uurnlimited","","PC / Windows","Physical (Unassigned)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/3/2019",""
"Valkyria Chronicles","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","4/24/2008","11/11/2014","5/29/2017","Tactical RPG"
"Valley","","PC / Windows","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","8/24/2016","","7/30/2018","Action-adventure"
"Valley","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","8/24/2016","","3/17/2021","Action-adventure"
"Virginia","","PC / Windows","Physical (Unassigned)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","6","9/22/2016","","6/13/2018","Graphic Adventure"
"Voez","","Mobile (Android)","Physical (Unassigned)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","4/26/2018",""
"The Walking Dead","","Xbox 360","Physical (Unassigned)","NA","No","No","Owned","Finished","$7.28","","","","","","","Purchase","","","","4/24/2012","12/11/2012","8/16/2017","Compilation"
"The Walking Dead: 400 Days","","Xbox 360","Physical (Unassigned)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","","7/2/2013","","8/16/2017","Graphic Adventure"
"The Walking Dead: A New Frontier","","PC / Windows","Physical (Unassigned)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","8","12/20/2016","","7/5/2017","Compilation"
"The Walking Dead: A New Frontier","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","8","12/20/2016","","3/17/2021","Compilation"
"The Walking Dead: A New Frontier - Episode 1: Ties That Bind - Part I","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","8","12/20/2016","","3/17/2021","Graphic Adventure"
"The Walking Dead: A New Frontier - Episode 1: Ties That Bind - Part I","","PC / Windows","Physical (Unassigned)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","8","12/20/2016","","7/5/2017","Graphic Adventure"
"The Walking Dead: A New Frontier - Episode 2: Ties That Bind - Part II","","PC / Windows","Physical (Unassigned)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","8","12/20/2016","","7/5/2017","Graphic Adventure"
"The Walking Dead: A New Frontier - Episode 2: Ties That Bind - Part II","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","8","12/20/2016","","3/17/2021","Graphic Adventure"
"The Walking Dead: A New Frontier - Episode 3: Above the Law","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","9","3/28/2017","","3/17/2021","Graphic Adventure"
"The Walking Dead: A New Frontier - Episode 3: Above the Law","","PC / Windows","Physical (Unassigned)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","9","3/28/2017","","7/5/2017","Graphic Adventure"
"The Walking Dead: A New Frontier - Episode 4: Thicker Than Water","","PC / Windows","Physical (Unassigned)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","9","4/25/2017","","7/5/2017","Graphic Adventure"
"The Walking Dead: A New Frontier - Episode 4: Thicker Than Water","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","9","4/25/2017","","3/17/2021","Graphic Adventure"
"The Walking Dead: A New Frontier - Episode 5: From the Gallows","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","8","","","3/17/2021",""
"The Walking Dead: A New Frontier - Episode 5: From the Gallows","","PC / Windows","Physical (Unassigned)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","8","","","7/5/2017",""
"The Walking Dead: Episode 1 - A New Day","","Xbox 360","Physical (Unassigned)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","4/24/2012","","8/16/2017","Graphic Adventure"
"The Walking Dead: Episode 2 - Starved for Help","","Xbox 360","Physical (Unassigned)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","6/27/2012","","8/16/2017","Graphic Adventure"
"The Walking Dead: Episode 3 - Long Road Ahead","","Xbox 360","Physical (Unassigned)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","8/28/2012","","8/16/2017","Graphic Adventure"
"The Walking Dead: Episode 4 - Around Every Corner","","Xbox 360","Physical (Unassigned)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","10/9/2012","","8/16/2017","Graphic Adventure"
"The Walking Dead: Episode 5 - No Time Left","","Xbox 360","Physical (Unassigned)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","11/20/2012","","8/16/2017","Graphic Adventure"
"The Walking Dead: Michonne","","PC / Windows","Physical (Unassigned)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","","2/23/2016","","7/2/2017","Compilation"
"The Walking Dead: Michonne","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","2/23/2016","","3/17/2021","Compilation"
"The Walking Dead: Michonne - Episode 1: In Too Deep","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","2/23/2016","","3/17/2021","Graphic Adventure"
"The Walking Dead: Michonne - Episode 1: In Too Deep","","PC / Windows","Physical (Unassigned)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","","2/23/2016","","7/2/2017","Graphic Adventure"
"The Walking Dead: Michonne - Episode 2: Give No Shelter","","PC / Windows","Physical (Unassigned)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","","3/29/2016","","7/2/2017","Graphic Adventure"
"The Walking Dead: Michonne - Episode 2: Give No Shelter","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","3/29/2016","","3/17/2021","Graphic Adventure"
"The Walking Dead: Michonne - Episode 3: What We Deserve","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","4/26/2016","","3/17/2021","Graphic Adventure"
"The Walking Dead: Michonne - Episode 3: What We Deserve","","PC / Windows","Physical (Unassigned)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","","4/26/2016","","7/2/2017","Graphic Adventure"
"The Walking Dead: The Final Season","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","3/17/2021","Compilation"
"The Walking Dead: The Final Season - Episode 1: "Done Running"","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","3/17/2021",""
"The Walking Dead: The Final Season - Episode 2: "Suffer the Children"","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","3/17/2021",""
"The Walking Dead: The Final Season - Episode 3: "Broken Toys"","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","3/17/2021",""
"The Walking Dead: The Final Season - Episode 4: "Take Us Back"","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","3/17/2021",""
"Watch Dogs 2","","PlayStation 4","Physical (Unassigned)","NA","No","No","Owned","Finished","$6.45","","","","","","","Purchase","","","6","11/15/2016","11/15/2016","6/10/2017","Action-adventure"
"Watch Dogs: Legion","","PlayStation 4","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","$5.70","","","","","","","Purchase","","","6","10/29/2020","10/29/2020","12/24/2020","Action-adventure"
"What Remains of Edith Finch","","PlayStation 4","Physical (Unassigned)","NA","No","No","Owned","Finished","$153.50","","","","","","","Purchase","","","9","4/24/2017","January 2018","7/31/2018","Graphic Adventure"
"Whispering Willows","","PC / Windows","Physical (Unassigned)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/3/2019",""
"The Witcher 2: Assassins of Kings","","Xbox 360","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","5/17/2011","","5/29/2017","Action RPG"
"The Witcher 2: Assassins of Kings - Enhanced Edition","","PC / Windows","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","7","4/7/2012","4/17/2012","9/15/2021","Action RPG"
"The Witcher III: Wild Hunt","","PlayStation 4","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","$6.00","","","","","","","Purchase","","","","8/18/2015","","5/29/2017","Action RPG"
"The Witcher III: Wild Hunt - Blood and Wine","","PlayStation 4","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","5/31/2016","","6/28/2017","Action RPG"
"The Witcher III: Wild Hunt - Hearts of Stone","","PlayStation 4","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","6/28/2017","Action RPG"
"The Witness (2016)","","PlayStation 4","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","7","1/26/2016","","7/19/2017","Puzzle"
"Wizardry 8","","PC / Windows","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","11/14/2001","11/14/2001","7/3/2019","Dungeon Crawler"
"Wizardry VI: Bane of the Cosmic Forge","","PC / Windows","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","1990","1990","7/3/2019","Dungeon Crawler"
"Wizardry VII: Crusaders of the Dark Savant","","PC / Windows","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","7/3/2019","Dungeon Crawler"
"The Wolf Among Us","","Xbox One","Physical (Unassigned)","NA","No","No","Owned","Finished","$11.84","","","","","","","Purchase","","","","10/7/2014","11/4/2014","8/16/2017","Compilation"
"The Wolf Among Us: Episode 1 - Faith","","Xbox One","Physical (Unassigned)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","8/16/2017","Graphic Adventure"
"The Wolf Among Us: Episode 2 - Smoke and Mirrors","","Xbox One","Physical (Unassigned)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","8/16/2017","Graphic Adventure"
"The Wolf Among Us: Episode 3 - A Crooked Mile","","Xbox One","Physical (Unassigned)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","8/16/2017","Graphic Adventure"
"The Wolf Among Us: Episode 4 - In Sheep's Clothing","","Xbox One","Physical (Unassigned)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","8/16/2017","Graphic Adventure"
"The Wolf Among Us: Episode 5 - Cry Wolf","","Xbox One","Physical (Unassigned)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","","","8/16/2017","Graphic Adventure"
"Wolfenstein II: The New Colossus","","PC / Windows","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","10/27/2017","10/27/2017","12/26/2018","First-person Shooter"
"Wolfenstein II: The New Colossus","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","10/27/2017","","3/17/2021","First-person Shooter"
"Wolfenstein: The New Order","","PC / Windows","Physical (Unassigned)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","8","5/19/2014","5/20/2014","12/3/2017","First-person Shooter"
"XCOM: Enemy Unknown","","PC / Windows","Digital (Steam)","NA","No","No","Owned","Incomplete","","","","","","","","Purchase","","","","10/8/2012","","5/29/2017","Turn-based Tactics"
"Xenoblade Chronicles: Definitive Edition","","Nintendo Switch","Physical (Unassigned)","NA","No","No","Owned","Finished","$40.00","","","","","","","Purchase","","","8","5/29/2020","5/29/2020","5/29/2020","Action RPG"
"Yakuza 3 Remastered","","PlayStation 4","Physical (Unassigned)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","7","2/11/2020","","10/2/2020",""
"Yakuza 4 Remastered","","PlayStation 4","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","8","10/29/2019","","10/2/2020",""
"Yakuza 5 Remastered","","PlayStation 4","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","8","6/20/2019","","10/2/2020",""
"Yakuza 6: The Song of Life","","PlayStation 4","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","$14.52","","","","","","","Purchase","","","9","12/8/2016","4/17/2018","10/2/2020","Action-adventure"
"The Yakuza Remastered Collection","","PlayStation 4","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","$20.29","","","","","","","Purchase","","","","8/20/2019","2/11/2020","10/2/2020","Compilation"
"Yakuza: Kiwami","","PlayStation 4","Physical (Unassigned)","NA","No","No","Owned","Finished","$21.33","","","","","","","Purchase","","","8","1/21/2016","8/29/2017","4/19/2019","Action-adventure"
"Yakuza: Kiwami 2","","PlayStation 4","Physical (Unassigned)","NA","No","No","Owned","Finished","$23.75","","","","","","","Purchase","","","9","12/7/2017","8/28/2018","4/28/2020","Action-adventure"
"Yooka-Laylee","","PC / Windows","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","4/5/2017","","7/3/2019","Platformer"
"Ys I","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","2/14/2013","","3/17/2021","Action RPG"
"Ys I & II Chronicles","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","7/16/2009","","3/17/2021","Compilation"
"Ys II","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","3/17/2021",""
"Zenonia","","Mobile (Android)","Physical (Unassigned)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","","","","6/5/2017",""
"Zenonia 2: The Lost Memories","","Mobile (Android)","Physical (Unassigned)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","","","","6/5/2017",""
"Zenonia 3: The Midgard Story","","Mobile (Android)","Physical (Unassigned)","NA","No","No","Owned","Finished","","","","","","","","Purchase","","","","","","6/5/2017",""
"Zenonia 4: Return of the Legend","","Mobile (Android)","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","6/5/2017",""
"Zenonia 5: Wheel of Destiny","","Mobile (Android)","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","6/5/2017",""
"Zenonia S: Rifts in Time","","Mobile (Android)","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","","","6/5/2017",""
"Zombie Army Trilogy","","PC / Windows","Physical (Unassigned)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","3/3/2015","","12/9/2018",""
"Zombie Army Trilogy","","PC / Windows","Digital (Steam)","NA","No","Yes","Owned","Incomplete","","","","","","","","Purchase","","","","3/3/2015","","3/17/2021",""
